234,234,474,234,474,366,234,366,KHÁT
43,411,197,411,197,561,43,561,CHÁO
293,596,409,596,409,670,293,670,XÔI
34,220,216,220,216,366,34,366,GIẢI
99,589,279,589,279,669,99,669,NƯỚC
210,386,328,386,328,560,210,560,SẢN
339,434,461,434,461,590,339,590,PHỤ
79,38,421,38,421,208,79,208,Café
48,410,196,409,196,562,46,560,CHÁO
98,587,276,588,277,670,97,670,NƯỚC
37,224,211,223,217,366,34,367,GIẢI
208,386,328,385,329,563,208,562,SẢN
343,432,460,432,459,587,341,583,PHỤ
82,31,428,33,409,208,76,206,Café
239,239,470,235,469,367,238,366,KHÁT
294,593,410,594,410,675,294,675,XÔI
