123,9,217,9,217,67,123,67,CHIÊN
106,89,184,89,184,129,106,129,CUA
23,78,75,78,75,130,23,130,ỐC
225,5,303,5,303,67,225,67,GIÒN
211,87,287,87,287,135,211,135,GHẸ
7,7,115,7,115,81,7,81,CHUỘT
85,108,97,108,97,120,85,120,MB
188,106,202,106,202,118,188,118,m
21,77,76,78,76,134,21,133,ỐC
105,86,183,86,184,130,105,130,CUA
7,7,115,7,114,81,6,79,CHUỘT
224,4,305,3,306,69,224,68,GIÒN
210,83,289,83,289,138,210,136,GHẸ
122,8,218,8,218,68,121,68,CHIÊN
85,104,98,104,98,123,85,123,-
190,104,203,103,203,121,190,121,-
