66,120,102,120,102,138,66,138,ĐỒNG
31,96,63,96,63,118,31,118,HỌC
66,95,84,95,84,115,66,115,KỲ
134,119,162,119,162,135,134,135,NĂM
31,121,63,121,63,139,31,139,TỈNH
106,120,128,120,128,138,106,138,NAI
88,96,138,96,138,114,88,114,DOANH
165,118,191,118,191,136,165,136,2018
141,94,189,94,189,116,141,116,NGHIỆP
65,95,86,95,86,117,65,117,KỲ
141,95,192,95,192,116,141,116,NGHIỆP
65,120,102,119,102,137,65,137,ĐỒNG
87,97,139,97,139,116,87,116,DOANH
133,118,162,117,162,137,134,137,NĂM
29,97,64,97,64,119,29,120,HỌC
105,121,128,120,129,138,105,139,NAI
28,120,63,120,63,139,29,139,TỈNH
164,119,191,119,191,136,165,136,2018
128,125,132,125,132,135,128,135,:
