160,117,216,117,216,155,160,155,BẦU
224,123,288,123,288,153,224,153,TRỜI
190,94,258,94,258,112,190,112,TRƯỜNG
293,129,363,129,363,151,293,151,XANH
262,91,296,91,296,113,262,113,MẦM
300,99,332,99,332,113,300,113,NON
249,278,273,278,273,286,249,286,HOA
227,281,241,281,241,285,227,285,KHAI
241,280,247,280,247,284,241,284,32
297,268,311,268,311,274,297,274,HOÀ
224,121,287,121,287,155,224,156,TRỜI
158,118,217,117,216,156,158,156,BẦU
261,91,296,91,297,116,262,116,HẦM
293,129,361,128,363,154,295,155,XANH
189,93,258,92,259,115,189,115,TRƯỜNG
299,96,334,97,334,116,299,116,NON
