133,4,397,4,397,126,133,126,BARBER
412,7,590,7,590,129,412,129,SHOP
364,223,446,223,446,283,364,283,HỌC
453,221,545,221,545,279,453,279,VIÊN
281,221,357,221,357,281,281,281,TẠO
78,211,186,211,186,279,78,279,NHẬN
195,210,271,210,271,274,195,274,ĐÀO
34,5,120,5,120,117,34,117,FK
78,202,185,206,185,280,78,279,NHẬN
412,10,591,14,589,134,411,129,SHOP
32,2,120,2,120,117,31,116,FK
134,6,398,10,398,130,132,125,BARBER
452,215,544,217,544,282,452,280,VIÊN
194,210,272,211,272,277,194,276,ĐÀO
363,217,444,218,444,286,364,286,HỌC
279,217,355,218,355,283,280,282,TẠO
