55,125,387,125,387,233,55,233,TRƯỜNG
12,127,70,127,70,157,12,157,PHÒNG
73,120,113,120,113,150,73,150,GIÁO
179,109,221,109,221,139,179,139,ĐÀO
115,120,153,120,153,150,115,150,DỤC
259,106,287,106,287,130,259,130,AN
222,108,260,108,260,138,222,138,TẠO
152,114,180,114,180,142,152,142,VÀ
289,97,327,97,327,127,289,127,PHÚ
180,113,220,111,221,137,180,140,ĐÀO
222,110,259,109,259,137,222,138,TẠO
115,122,151,121,151,148,115,149,DỤC
71,124,113,122,114,149,72,152,GIÁO
289,99,327,98,326,127,289,128,PHÚ
259,107,286,105,286,130,259,132,AN
12,130,69,126,70,154,12,157,PHÒNG
66,155,379,134,379,211,61,232,TRƯỜNG
153,115,179,115,180,142,154,142,VÀ
