305,43,641,44,642,150,304,151,BARBER
444,168,533,167,533,212,445,213,NẴNG
63,177,101,177,101,212,63,212,25
198,175,263,175,263,212,198,212,NHƯ
906,39,955,34,960,137,908,138,3
657,37,878,37,880,149,658,149,SHOP
395,174,438,174,440,212,395,212,ĐÀ
662,176,714,176,714,212,662,212,DĐ:
706,185,716,184,717,209,707,209,:
4,31,286,31,286,152,3,152,VƯƠNG
855,177,910,177,910,209,856,209,025
796,178,850,178,850,210,796,210,039
848,195,856,195,856,207,848,207,A
378,186,391,185,390,204,378,204,-
107,177,192,176,193,214,107,214,PHẠM
267,176,375,176,376,210,268,211,XƯƠNG
