140,16,190,15,190,46,139,46,XÔ
73,18,129,18,129,45,73,46,155
199,16,275,16,276,46,199,46,VIẾT
67,16,276,17,278,50,67,50,155XÔVIÉT
287,18,382,18,383,46,287,46,NGHẸ
13,109,120,109,121,194,14,194,EM
873,25,886,25,887,41,873,40,-
394,16,484,17,485,47,395,47,TỈNH.
482,149,511,149,511,168,482,169,-
339,110,483,109,484,205,339,206,ĐẸP
894,17,949,17,949,47,894,47,ĐT:
140,16,190,15,190,46,139,46,XÔ
73,18,129,18,129,45,73,46,155
199,16,275,16,276,46,199,46,VIẾT
139,109,322,109,321,205,138,205,SẠCH
959,19,1164,20,1164,48,959,48,08.38404397
483,114,508,113,508,206,481,207,-
743,18,865,17,866,47,743,48,THẠNH
627,105,801,106,801,197,627,196,TOÀN
495,16,531,17,532,46,495,46,P.
647,16,733,16,734,46,647,46,BÌNH
539,19,588,19,589,46,539,46,17.
496,17,611,18,612,46,496,46,P.17.0
599,18,640,19,641,46,599,45,Q.
140,16,190,15,190,46,139,46,XÔ
199,16,275,16,276,46,199,46,VIẾT
67,16,276,17,278,50,67,50,155XÔVIÉT
519,113,612,113,610,196,515,196,AN
