542,12,670,11,672,114,541,114,NĂM
682,24,799,21,800,133,682,134,HỌC
190,6,343,9,341,115,185,111,CHÀO
938,20,1074,20,1075,113,938,113,2021
1132,20,1279,19,1280,110,1133,111,2022
354,7,528,7,528,114,353,114,MÙNG
1093,60,1120,62,1120,96,1094,95,-
1095,58,1123,58,1123,94,1095,94,-
939,12,1075,12,1075,112,939,112,2021
1134,21,1280,21,1280,111,1134,111,2022
813,6,925,6,925,112,813,112,MỚI
684,26,800,26,800,132,684,132,HỌC
352,7,528,7,528,113,352,113,MÙNG
538,11,670,11,670,113,538,113,NĂM
187,6,343,6,343,112,187,112,CHÀO
