241,153,293,154,290,187,240,186,gậy
251,80,310,82,310,111,251,108,Plus
170,146,237,151,237,184,170,179,Tặng
160,33,278,43,277,72,158,64,OPPOF1
128,67,248,79,248,107,127,98,OPPOF1
146,107,193,110,193,141,147,138,Trả
148,150,170,151,169,173,148,172,+
181,183,260,188,260,217,180,211,Selfie
149,151,169,151,169,171,149,171,+
249,118,291,118,291,146,249,146,0%
251,80,311,80,311,110,251,110,Plus
197,116,247,116,247,146,197,146,góp
149,109,191,109,191,137,149,137,Trả
131,71,249,71,249,105,131,105,OPPOF1
172,148,236,148,236,182,172,182,Tặng
240,155,294,155,294,185,240,185,gậy
161,37,277,37,277,71,161,71,OPPOF1
183,185,259,185,259,213,183,213,Selfie
