67,150,101,150,101,163,67,164,LÃNH
60,262,98,262,99,278,60,279,MUÔN
66,197,108,196,108,210,66,212,THẮNG
69,244,97,244,97,260,69,261,VIỆT
71,164,89,164,90,180,72,180,TỔ
103,100,130,99,130,114,103,115,SẢN
91,164,125,164,125,178,91,179,CHỨC
61,229,96,228,97,242,62,243,CÁCH
64,103,100,102,101,117,64,118,CỘNG
100,260,130,260,130,276,100,277,NĂM
67,119,95,119,95,133,68,134,VIỆT
99,244,130,244,130,257,99,258,NAM
98,228,136,228,136,241,98,242,MẠNG
78,84,115,83,115,99,78,100,ĐẢNG
77,134,119,133,119,147,77,148,NGƯỜI
103,150,129,150,129,163,103,164,ĐẠO
110,195,130,195,131,211,110,211,LỢI
97,119,128,118,128,131,97,132,NAM
85,211,113,211,113,225,85,226,CỦA
85,183,112,183,112,195,85,195,MỌI
132,261,137,261,137,274,132,274,!
132,261,138,261,138,273,132,273,!
100,228,134,228,134,240,100,240,MANG
100,244,128,244,128,256,100,256,NAM
63,230,95,230,95,242,63,242,CÁCH
66,196,106,196,106,210,66,210,THẮNG
79,133,117,133,117,147,79,147,NGƯỜI
86,211,110,211,110,225,86,225,CỦA
86,183,110,183,110,195,86,195,MỌI
97,120,125,120,125,130,97,130,NAM
68,244,96,244,96,260,68,260,VIỆT
80,84,114,84,114,100,80,100,ĐẢNG
103,151,127,151,127,163,103,163,ĐẠO
111,198,129,198,129,210,111,210,LỢI
100,261,128,261,128,275,100,275,NĂM
67,119,95,119,95,133,67,133,VIỆT
103,99,129,99,129,115,103,115,SẢN
91,164,123,164,123,178,91,178,CHỨC
72,165,88,165,88,179,72,179,TỔ
61,262,97,262,97,278,61,278,MUÔN
65,104,99,104,99,118,65,118,CỘNG
68,151,100,151,100,163,68,163,LÃNH
