19,172,80,175,81,205,17,202,ANH
93,264,118,264,119,284,94,283,Địa
86,172,148,175,147,210,86,207,NGỮ
120,264,145,264,146,282,120,282,chỉ:
149,217,326,222,326,263,149,261,TRƯƠNG
237,268,266,268,266,287,237,287,Nghi
225,183,264,184,262,217,226,216,MỸ
411,246,430,252,428,277,409,272,%
267,187,324,190,324,221,267,219,ĐÌNH
204,266,235,267,235,285,204,284,Hàm
18,207,139,214,139,256,19,252,KHAI
170,266,203,267,204,286,170,285,Mon,
371,203,391,209,389,224,370,218,ƯU
363,218,412,233,407,272,358,256,40
147,265,168,265,169,283,147,283,HD
392,209,415,216,413,232,390,226,ĐÁI
151,182,221,185,222,214,150,212,AMES
358,217,430,217,430,279,358,279,40%
149,217,327,217,327,261,149,261,TRƯƠNG
149,265,167,265,167,281,149,281,HD
121,264,145,264,145,280,121,280,chỉ:
372,205,390,205,390,221,372,221,ƯU
390,211,414,211,414,229,390,229,ĐÁI
204,267,234,267,234,281,204,281,Hàm
93,263,117,263,117,281,93,281,Địa
17,173,79,173,79,203,17,203,ANH
151,182,221,182,221,212,151,212,AMES
172,266,202,266,202,284,172,284,Mon,
226,183,264,183,264,215,226,215,MỸ
237,268,265,268,265,286,237,286,Nghi
87,171,147,171,147,205,87,205,NGỮ
267,187,323,187,323,219,267,219,ĐÌNH
20,209,136,209,136,255,20,255,KHAI
