783,339,1002,337,1003,393,785,400,Quân
796,1,1259,0,1261,138,800,149,Quân
508,338,767,342,768,400,508,400,Hoàng
216,1,758,4,757,153,217,149,Hoàng
112,341,226,341,223,385,111,386,Nhà
234,340,372,343,367,390,228,389,hàng
1155,329,1336,330,1336,366,1155,367,Seafood
1139,365,1342,369,1342,397,1140,397,Bestaurant
1123,364,1351,364,1351,394,1123,394,Restauran
1157,334,1337,334,1337,364,1157,364,Seafood
112,341,224,341,224,381,112,381,Nhà
212,6,766,6,766,142,212,142,Hoàng
781,338,997,338,997,396,781,396,Quân
229,339,371,339,371,389,229,389,hàng
509,337,765,337,765,401,509,401,Hoàng
798,0,1260,0,1260,132,798,132,Quân
