885,55,993,55,994,98,886,99,NĂNG
605,129,664,128,663,166,607,167,TƯ
182,40,326,41,327,88,182,88,CƯỜNG
998,53,1100,53,1100,100,999,102,ĐỘNG
73,45,170,45,171,87,74,87,NAM
667,127,747,127,746,165,667,166,DUY
1228,110,1324,109,1324,150,1228,151,SÁNG
380,203,402,202,406,225,382,227,G
377,199,409,199,409,227,377,227,G
5,44,65,44,65,86,5,86,TH
603,128,661,128,661,166,603,166,TƯ
72,45,172,45,172,87,72,87,NAM
1230,112,1326,112,1326,150,1230,150,SÁNG
668,129,748,129,748,165,668,165,DUY
181,41,327,41,327,89,181,89,CƯỜNG
997,54,1101,54,1101,102,997,102,ĐỘNG
