300,288,483,277,484,320,303,330,TRANG
708,259,735,259,735,293,708,293,E
612,257,638,256,638,300,612,301,Ẻ
751,254,786,254,786,288,751,289,M
575,270,600,270,600,303,575,303,R
140,299,257,292,257,336,140,341,THỜI
336,289,366,289,366,327,336,327,R
456,281,482,281,482,315,456,315,G
412,282,442,282,442,318,412,318,N
537,271,561,271,561,309,537,309,T
302,290,332,290,332,328,302,328,T
375,286,403,286,403,320,375,320,A
200,290,254,290,254,336,200,336,ời
577,269,601,269,601,303,577,303,R
170,299,198,299,198,337,170,337,H
134,300,168,300,168,340,134,340,T
612,256,638,256,638,300,612,300,Ẻ
711,259,733,259,733,291,711,291,E
751,254,785,254,785,290,751,290,M
91,67,807,67,807,269,91,269,Charrue
