450,454,630,454,630,522,450,522,NAM
561,114,675,114,675,196,561,196,XÂY
686,116,840,116,840,208,686,208,DỰNG
636,444,856,444,856,516,636,516,LONG
396,120,550,120,550,194,396,194,TNHH
125,103,297,103,297,201,125,201,CÔNG
852,119,984,119,984,195,852,195,NAM
707,5,841,5,841,61,707,61,THÀNH
318,12,470,12,470,68,318,68,HOẠCH
987,114,1129,114,1129,192,987,192,LONG
849,1,929,1,929,61,849,61,PHỐ
553,3,643,3,643,57,553,57,ĐẦU
481,4,545,4,545,58,481,58,VÀ
939,4,999,4,999,58,939,58,HÀ
254,2,312,2,312,58,254,58,KẾ
1007,7,1077,7,1077,61,1007,61,NỘI
648,11,698,11,698,61,648,61,TƯ
180,2,244,2,244,64,180,64,SỞ
309,121,379,121,379,201,309,201,TY
