24,92,78,92,78,116,24,116,ĐẢNG
58,121,138,121,138,143,58,143,PHƯỜNG
142,121,180,121,180,143,142,143,TRÀ
125,97,177,97,177,115,125,115,HĐND
194,97,246,97,246,115,194,115,UBND
151,69,197,69,197,89,151,89,SỞ
81,73,143,73,143,93,81,93,TRỤ
183,116,213,116,213,144,183,144,CỔ
81,92,109,92,109,116,81,116,ỦY
228,151,244,151,244,161,228,161,CÁP
140,151,158,151,158,163,140,163,TRÀ
162,149,176,149,176,161,162,161,CỔ
22,153,38,153,38,161,22,161,ĐC:
41,152,61,152,61,162,41,162,KHU
197,151,225,151,225,163,197,163,MÓNG
184,153,196,153,196,161,184,161,TP
62,151,90,151,90,161,62,161,ĐÓNG
93,152,121,152,121,162,93,162,THỊNH
130,152,138,152,138,162,130,162,P.
