213,150,253,150,253,160,213,160,TRÁNH
162,164,194,164,194,174,162,174,CHĂN
203,133,229,133,229,145,203,145,HIỆU
171,150,211,150,211,160,171,160,PHÒNG
182,119,208,119,208,131,182,131,BIỆN
198,102,222,102,222,114,198,114,BẢO
211,119,241,119,241,129,211,129,PHÁP
176,134,200,134,200,144,176,144,HỮU
196,165,244,165,244,175,196,175,THƯƠNG
199,180,225,180,225,192,199,192,NÃO
182,181,198,181,198,191,182,191,SÓ
224,102,252,102,252,114,224,114,HIỂM
154,147,168,147,168,159,154,159,ĐỂ
154,237,212,237,212,247,154,247,TECHCOM
178,102,194,102,194,114,178,114,MŨ
165,119,179,119,179,129,165,129,LÀ
214,237,250,237,250,249,214,249,BANK
157,103,173,103,173,115,157,115,ĐỘ
110,159,134,159,134,169,110,169,LƯƠNG
