442,2617,1638,2617,1638,3027,442,3027,200k
956,1923,1756,1923,1756,2383,956,2383,NGON
309,1708,899,1708,899,2376,309,2376,LẨU
1191,1297,1521,1297,1521,1473,1191,1473,CƯỜNG
1281,2417,1485,2417,1485,2583,1281,2583,TỪ
633,1298,797,1298,797,1454,633,1454,HƠI
935,2411,1251,2411,1251,2583,935,2583,CHỈ
732,1518,1076,1518,1076,1648,732,1648,TAM
1127,1527,1607,1527,1607,1661,1127,1661,TRINH
434,1304,606,1304,606,1448,434,1448,BIA
1548,1341,1666,1341,1666,1477,1548,1477,E6
990,1295,1160,1295,1160,1495,990,1495,NỘI
579,2412,913,2412,913,2580,579,2580,GIÁ
487,1511,681,1511,681,1639,487,1639,18
828,1287,962,1287,962,1457,828,1457,HÀ
13,2744,81,2744,81,2774,13,2774,SARGON
5,2477,79,2477,79,2505,5,2505,SAIGON
4,1652,84,1652,84,1686,4,1686,SINH
4,2444,94,2444,94,2474,4,2474,HOÀ
2155,1197,2245,1197,2245,1239,2155,1239,VINMER
