233,362,385,362,385,446,233,446,KHÔNG
332,940,442,940,442,1024,332,1024,ĐÈNH
391,350,493,350,493,448,391,448,PHẢI
264,692,334,692,334,790,264,790,ĐỂ
354,257,468,257,468,337,354,337,NHAN
267,473,331,473,331,557,267,557,LÀ
344,702,444,702,444,794,344,794,KHỎI
270,831,320,831,320,917,270,917,BỊ
334,602,446,602,446,676,334,676,NHAN
251,936,319,936,319,1020,251,1020,VỠ
341,476,447,476,447,562,341,562,HÂN.
330,824,428,824,428,910,330,910,ĐÂM
274,261,338,261,338,333,274,333,*XI
265,598,329,598,329,670,265,670,XI-
