39,45,65,45,65,63,39,63,GẮN
320,29,338,29,338,45,320,45,DỰ
347,50,369,50,369,68,347,68,NỘI
54,25,90,25,90,43,54,43,NHIỆT
270,26,298,26,298,44,270,44,BIỂU
300,26,318,26,318,44,300,44,VỀ
246,52,286,52,286,66,246,66,THẮNG
103,49,137,49,137,67,103,67,CÔNG
123,26,157,26,157,44,123,44,CHÀO
69,45,99,45,99,65,69,65,BIỂN
20,44,36,44,36,62,20,62,LỄ
291,53,323,53,323,67,291,67,LONG
93,26,119,26,119,42,93,42,LIỆT
142,50,178,50,178,68,142,68,TRÌNH
162,27,198,27,198,43,162,43,MƯNG
182,52,210,52,210,68,182,68,1000
201,28,225,28,225,42,201,42,CÁC
245,30,267,30,267,46,245,46,ĐẠI
229,29,243,29,243,45,229,45,VỊ
326,52,344,52,344,66,326,66,HÀ
214,51,244,51,244,67,214,67,NĂM
