135,134,215,134,215,168,135,168,THÁNG
314,135,354,135,354,153,314,153,NIÊN
395,139,427,139,427,157,395,157,TẬP
476,162,516,162,516,180,476,180,NƯỚC
468,140,516,140,516,160,468,160,LUYỆN
253,137,309,137,309,151,253,151,THANH
442,160,472,160,472,178,442,178,ĐẤT
221,141,243,141,243,169,221,169,9:
300,158,360,158,360,178,300,178,NGHIỆP
365,162,403,162,403,180,365,180,CNH,
359,140,391,140,391,156,359,156,HỌC
274,158,298,158,298,178,274,178,SỰ
432,139,462,139,462,155,432,155,RÈN
408,163,440,163,440,177,408,177,HĐH:
253,156,269,156,269,174,253,174,VÌ
