289,113,489,113,489,245,289,245,BẢO
32,318,164,318,164,390,32,390,HÀNG
285,328,411,328,411,396,285,396,DÙNG
685,336,811,336,811,410,685,410,KHẨU
173,326,275,326,275,392,173,392,TIÊU
92,137,264,137,264,237,92,237,GIAI
512,153,780,153,780,255,512,255,MART
550,339,678,339,678,415,550,415,NHẬP
182,259,322,259,322,301,182,301,CHUYÊN
420,328,542,328,542,402,420,402,XUẤT
409,266,507,266,507,308,409,308,BUÔN
616,267,660,267,660,313,616,313,LẺ
535,270,611,270,611,312,535,312,BÁN
328,262,402,262,402,304,328,304,BÁN
