668,62,800,62,800,138,668,138,ĐẦU
598,246,790,246,790,346,598,346,PHẦN
189,256,379,256,379,344,189,344,CÔNG
955,252,1149,252,1149,344,955,344,PHÁP
804,237,944,237,944,345,804,345,GIẢI
1072,65,1194,65,1194,143,1072,143,NỘI
970,62,1064,62,1064,136,970,136,HÀ
327,80,553,80,553,150,327,150,HOẠCH
491,243,589,243,589,347,491,347,CỔ
893,78,961,78,961,134,893,134,TP
563,66,659,66,659,136,563,136,VÀ
240,64,322,64,322,138,240,138,KẾ
391,267,477,267,477,345,391,345,TY
813,78,885,78,885,136,813,136,TƯ
138,68,230,68,230,146,138,146,SỞ
