118,78,788,78,788,284,118,284,Charme
137,289,259,289,259,347,137,347,THỜI
747,251,787,251,787,295,747,295,M
451,275,485,275,485,319,451,319,G
532,254,646,254,646,316,532,316,TRẺ
299,277,487,277,487,333,299,333,TRANG
705,254,737,254,737,298,705,298,E
142,296,255,294,254,340,142,340,THỜI
305,291,482,280,483,324,308,330,trang
708,259,737,259,736,296,708,296,E
612,255,638,255,638,302,612,302,Ẻ
576,269,601,269,601,305,575,305,R
110,75,801,74,793,257,83,285,Churme
753,253,786,253,785,296,750,296,M
305,293,330,293,329,331,305,331,T
