240,6,274,6,274,32,240,32,NHÀ
138,4,192,4,192,30,138,30,PHÒNG
194,3,228,3,228,33,194,33,TẮM
279,5,309,5,309,31,279,31,BẾP
69,5,89,5,89,31,69,31,VỆ
90,6,128,6,128,30,90,30,SINH
7,3,51,3,51,29,7,29,THIẾT
49,8,67,8,67,32,49,32,BỊ
130,17,138,17,138,23,130,23,-
139,4,193,4,192,32,139,32,PHÒNG
69,4,89,4,88,33,68,33,VỆ
278,5,310,4,309,33,277,33,BẾP
51,6,67,6,66,34,49,34,BỊ
241,5,275,5,275,33,241,33,NHÀ
91,6,127,6,127,31,91,31,SINH
194,1,229,2,229,33,194,32,TẮM
8,1,49,1,47,29,6,29,THIẾT
231,16,239,15,238,28,230,27,-
