110,77,130,77,130,97,110,97,HIỂM
91,76,109,76,109,98,91,98,BẢO
183,71,205,71,205,93,183,93,HIỂM
131,78,143,78,143,96,131,96,XÃ
164,73,182,73,182,95,164,95,BẢO
212,71,224,71,224,93,212,93,TẾ
55,82,77,82,77,100,55,100,THAM
146,76,160,76,160,98,146,98,HỘI
77,82,91,82,91,98,77,98,GIA
206,76,212,76,212,92,206,92,Y
225,71,227,71,227,93,225,93,Cua
77,82,92,82,92,100,77,100,GIA
132,78,144,78,144,98,132,98,XÃ
144,77,163,77,164,99,144,99,HỘI,
54,84,77,84,77,100,54,100,THAM
92,78,110,78,110,100,92,100,BẢO
109,77,131,77,131,99,109,99,HIỂM
182,73,204,72,205,95,183,96,HIỂM
164,74,182,73,183,96,164,96,BẢO
209,72,225,70,226,93,209,95,TẾ
205,75,212,75,212,94,206,95,Y
