649,172,905,172,905,274,649,274,BÌNH
97,194,569,194,569,292,97,292,BECAMEX
930,145,1294,145,1294,271,930,271,PHƯỚC
730,101,964,101,964,177,730,177,NGHIỆP
546,105,716,105,716,181,546,181,CÔNG
662,300,740,300,740,364,662,364,SỐ
404,121,532,121,532,189,404,189,KHU
747,310,781,310,781,362,747,362,3
457,299,631,299,631,369,457,369,CỔNG
463,315,499,315,499,371,463,371,C
406,131,533,129,533,183,407,187,KHU
650,174,899,173,899,270,650,275,BÌNH
547,115,715,113,716,176,548,181,CÔNG
465,300,629,298,629,370,466,372,CỔNG
751,311,780,311,780,362,751,362,3
922,159,1288,147,1287,260,922,269,PHƯỚC
729,106,962,103,961,171,729,173,NGHIỆP
100,206,564,198,563,279,96,288,BECAMEX
467,320,502,319,501,369,466,369,C
663,298,740,299,739,365,663,364,SỐ
591,220,632,221,630,249,590,249,-
