69,244,97,244,97,260,69,260,VIỆT
60,262,98,262,98,278,60,278,MUÔN
99,229,135,229,135,241,99,241,MẠNG
65,103,99,103,99,117,65,117,CỘNG
110,197,130,197,130,211,110,211,LỢI
80,84,114,84,114,98,80,98,ĐẢNG
68,119,94,119,94,133,68,133,VIỆT
62,228,96,228,96,242,62,242,CÁCH
101,261,129,261,129,275,101,275,NĂM
91,165,123,165,123,177,91,177,CHỨC
79,133,117,133,117,145,79,145,NGƯỜI
103,100,129,100,129,114,103,114,SẢN
88,211,112,211,112,225,88,225,CỦA
97,120,125,120,125,130,97,130,NAM
72,165,88,165,88,179,72,179,TỔ
100,245,128,245,128,257,100,257,NAM
86,183,110,183,110,195,86,195,MỌI
102,151,126,151,126,163,102,163,ĐẠO
66,196,106,196,106,210,66,210,THẮNG
68,150,100,150,100,162,68,162,LÃNH
133,261,137,261,137,273,133,273,!
67,151,100,150,101,163,67,164,LÃNH
62,229,96,227,97,242,62,243,CÁCH
61,262,99,262,99,278,61,279,MUÔN
65,103,100,102,100,117,65,118,CỘNG
78,134,118,133,118,147,78,148,NGƯỜI
98,228,136,227,136,242,98,242,MẠNG
66,196,108,196,108,211,66,211,THẮNG
68,245,97,244,97,260,69,261,VIỆT
72,165,89,164,89,179,72,180,TỔ
91,165,124,165,124,178,91,179,CHỨC
100,260,130,260,130,276,101,276,NĂM
132,260,138,260,138,274,132,274,!
67,119,95,119,95,133,67,134,VIỆT
78,84,115,83,115,99,78,100,ĐẢNG
97,119,128,119,128,131,97,131,NAM
85,183,112,183,111,195,85,195,MỌI
99,244,129,244,129,257,99,258,NAM
103,100,130,99,130,114,103,115,SẢN
103,150,128,150,128,163,103,163,ĐẠO
85,212,112,211,112,225,85,225,CỦA
110,195,130,194,130,211,110,211,LỢI
