754,7,868,7,868,101,754,101,ĐẾN
616,10,752,10,752,106,616,106,GIẢM
441,28,603,28,603,110,441,110,VNPAY
874,13,1020,13,1020,97,874,97,100K
185,27,315,27,315,115,185,115,HÀNG
323,25,387,25,387,111,323,111,HÈ
3,21,69,21,69,119,3,119,XẢ
77,35,177,35,177,117,77,117,KHO
401,52,435,52,435,104,401,104,+
81,38,178,39,178,118,79,119,KHO
324,25,386,25,387,112,324,114,HÈ
874,19,1005,17,1017,98,882,100,100K
754,5,864,3,871,103,760,105,ĐẾN
6,25,71,23,69,120,1,121,XẢ
185,27,315,28,315,117,185,117,HÀNG
617,9,748,8,752,107,619,109,GIẢM
443,30,605,29,605,110,445,112,VNPAY
399,55,434,54,434,105,399,106,+
