1148,2083,1650,2083,1650,2361,1148,2361,Sống
567,2067,1097,2067,1097,2319,567,2319,Cuộc
1668,2133,1982,2133,1982,2335,1668,2335,An
2019,2142,2537,2142,2537,2360,2019,2360,Lành
820,1683,1992,1683,1992,2029,820,2029,Biocare
253,2058,513,2058,513,2270,253,2270,Vì
1175,2076,1643,2109,1632,2360,1155,2322,Sống
573,2071,1094,2104,1096,2311,572,2293,Cuộc
1754,2135,1991,2166,1975,2332,1673,2312,An
856,1691,2001,1775,1985,2022,821,1968,Biocare
2033,2145,2535,2166,2536,2364,2029,2344,Lành
268,2071,506,2067,514,2264,328,2264,Vì
